SMILES,Group,Gaps,Dips
CSc1c2c(C)c(-c3ccc(-c4ncc(-c5cccn5C)c5nn(C)nc45)n3C)n(C)c2c(SC)c2c(C)cn(C)c12,8192,2.7940516892284224,5.519984965401567
Cn1nc2c(-c3c(F)c(F)cn3C)cnc(-c3c(F)c4ccn(C)c5cc6cc(c4n3C)n(C)c6cc5[N])c2n1,8192,2.61397977818411,10.919186372150989
COc1csc2c(C)c3c(OC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6c5[N]N(C)[N]6)n4C)sc3c(F)c12,8192,2.98913717038442,9.468980767260573
CSc1csc(-c2c(-c3ncc(SC)c4nsnc34)sc(-c3cc4c(SC)c5c(ccn5C)c(SC)c4n3C)c2SC)c1SC,8192,2.0791735089063237,2.0180776168943835
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(C)c6c(F)csc6c(F)c5c4OC)n3C)c3c2[N]N(C)[N]3)c1OC,8192,3.1265814945587547,6.347031030571755
COc1c(-c2ncc(-c3c(F)c4c(-c5ccccc5)c5c(c(F)c(-c6nccc7nonc67)n5C)c(-c5ccccc5)c4n3C)c3nsnc23)n(C)c2c(-c3ccccc3)c3c(F)cn(C)c3c(-c3ccccc3)c12,8192,1.8685728230090546,3.678155512628357
COc1c2c(F)c(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)n3C)n(C)c2c(OC)c2c(F)cn(C)c12,8192,1.8838151986136906,2.357205723514434
Cc1c2c(F)c(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5c4[N]N(C)[N]5)n3C)n(C)c2c(C)c2c(F)cn(C)c12,8192,2.6923152571076208,8.552814747470867
CSc1cn(C)c2c(F)c3c(F)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)n(C)c3c(F)c12,8192,1.6352361389927796,6.65613470946244
CSc1csc(-c2cnc(-c3c(SC)c(SC)c(-c4sc5cc6c(C)csc6cc5c4C)n3C)c3nsnc23)c1SC,8192,2.305433292828539,2.2335695134615348
COc1cc(-c2ccc(-c3oc(-c4c(C)cc(-c5c(C)c(C)cn5C)c5nn(C)nc45)c(C)c3F)n2C)n(C)c1,8192,3.0115264188895434,3.3192937975792187
COc1c(-c2c(F)ccc3nc(SC)c(SC)nc23)n(C)c2ccoc12,8192,2.958370595532169,2.9682019903573
COc1cc(-c2ccc(-c3c(OC)c(OC)c(-c4c(OC)cc(-c5ccc(-c6c(OC)c(OC)cc7nonc67)o5)n4C)c4nc(SC)cnc34)n2C)n(C)c1,8192,2.6257530319642255,5.143886840326816
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4cc5c(F)c6sccc6c(F)c5o4)n3C)c3nn(C)nc23)c1SC,8192,3.0058350432154497,6.102158682509838
COc1cn(C)c2c(OC)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)n(C)c3c(OC)c12,8192,2.5942375469277943,5.477563364043049
Cc1c(F)c(-c2ncc(-c3c(F)c(F)cn3C)c3nn(C)nc23)n(C)c1-c1sc2cc(C)c3cc2c1cco3,8192,2.9249902796034633,11.343495788804834
COc1c2sc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5nn(C)nc45)n3C)c(F)c2c(OC)c2scc(F)c12,8192,2.9723537170631555,9.893372729046677
COc1csc2c(OC)c3c(OC)c(-c4c(C)c(C)c(-c5ncc(-c6ccc(-c7cccn7C)n6C)c6nn(C)nc56)n4C)sc3c(OC)c12,8192,2.905039793719997,5.891111761487025
COc1c(-c2sc(-c3ccc(-c4ncc(-c5scc(C)c5C)c5nsnc45)s3)c(C)c2C)n(C)c2cc3c(SC)cn(C)c3cc12,8192,1.9474460286439865,2.1604857715816577
COc1ccsc1-c1sc(-c2ccc(-c3ncc(-c4cccn4C)c4nsnc34)n2C)cc1OC,8192,1.7756417753752658,3.4872039683801366
COC1=CC=C(c2c(OC)cc(-c3c(OC)c(C)cn3C)c3nn(C)nc23)Oc2cc1n(C)c2SC,8192,3.0542157359441857,4.4654295636067305
Cn1nc2cc(F)cc(-c3oc(-c4cccn4C)cc3[N])c2n1,8192,3.198865236940748,3.031882192421423
Cc1cn(C)c2cc3c(F)c(-c4c(F)c(F)c(-c5ncc(-c6scc(F)c6F)c6nsnc56)n4C)n(C)c3cc12,8192,1.854635713889945,5.50622319894692
CSc1cn(C)c2c(C)c3c(C)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(C)c4F)n(C)c3c(C)c12,8192,1.6011001619313983,1.9169570899319484
Cc1c(-c2cnc(-c3cc4c(-c5ccccc5)c5c(ccn5C)c(-c5ccccc5)c4n3C)c3nsnc23)n(C)c2c(C)c3cc(-c4nccc5nsnc45)n(C)c3c(-c3ccccc3)c12,8192,1.6670207952407035,3.1068721923476903
CSc1cn(C)c2cc3c(SC)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)o4)n(C)c3cc12,8192,1.8251861469848327,1.8964944976457352
COc1ncc(-c2c(C)c3c(-c4cc(F)c(F)c(F)c4)c4c(c(F)c(-c5nccc6nn(C)nc56)n4C)c(-c4cc(F)c(F)c(F)c4)c3n2C)c2nn(C)nc12,8192,2.7800469908054906,4.4807049136607136
COc1csc2c(C)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)sc3c(C)c12,8192,2.973236699203481,5.6995989938213345
Cc1cn(C)c2c(F)c3c(C)c(-c4ccc(-c5ncc(-c6cccn6C)c6c5[N]N(C)[N]6)s4)n(C)c3c(F)c12,8192,2.6621121319312215,5.012081885745285
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc(C)c(-c5c(C)ccn5C)n4C)n3C)c3nsnc23)c1OC,8192,2.239723286505332,4.840367035357046
Cc1cc(-c2c3c(F)c(-c4c(C)cc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n(C)c3c(-c3cc(C)c(C)c(C)c3)c3c(F)cn(C)c23)cc(C)c1C,8192,2.951345821418517,3.743567446074528
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4c5ccn(C)c6cc5c(cc6C)n4C)n3C)c3nn(C)nc23)c1C,8192,2.942778623509865,2.681613166363615
COc1cc(-c2c3c(C)c(-c4nccc5nonc45)n(C)c3c(-c3cc(OC)c(OC)c(OC)c3)c3c(F)cn(C)c23)cc(OC)c1OC,8192,2.1175101512657766,4.391144249231299
COc1c(-c2nccc3nsnc23)n(C)c2c(-c3cc(F)c(F)c(F)c3)c3c(F)cn(C)c3c(-c3cc(F)c(F)c(F)c3)c12,8192,2.0683354609528983,1.8813616223893757
COc1cn(C)c(-c2ncc(-c3cccs3)c3nsnc23)c1SC,8192,2.1291941554050506,3.6802270929990692
CSc1c2c(F)c(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)s3)n(C)c2c(SC)c2c(F)cn(C)c12,8192,2.25441175702634,3.746641808034995
CSc1cn(C)c2cc3c(SC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)o4)n(C)c3cc12,8192,2.5548482164441486,5.288206481908638
Cc1c2c(F)c(-c3ncc(-c4c(F)c5c(F)c6c(c(F)c(-c7nccc8nn(C)nc78)n6C)c(C)c5n4C)c4nn(C)nc34)n(C)c2c(C)c2c(F)cn(C)c12,8192,2.4135781087547565,6.160274069931003
CSc1cn(C)c2c(C)c3c(C)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(C)c4C)n(C)c3c(C)c12,8192,1.73214633452498,1.589611883688518
Cc1c(F)c(-c2ncc(-c3c(F)c(F)cn3C)c3nn(C)nc23)n(C)c1-c1ccc(-c2cccn2C)n1C,8192,2.9707767622922456,10.787427454035505
CSc1c(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)n(C)c2c(C)c3c(C)cn(C)c3c(C)c12,8192,2.641018858920248,5.882124248303331
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5cc6c(OC)csc6cc5c4SC)n3C)c3c2[N]N(C)[N]3)c1OC,8192,3.0151013234377033,6.241867964136398
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4cc5c(SC)c6occc6c(C)c5o4)n3C)c3nn(C)nc23)c1SC,8192,2.973586499140566,6.050084985899832
Cc1ccsc1-c1ccsc1-c1sc(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)cc1C,8192,2.9504296513231374,4.132925387080576
Cn1c(-c2ccc(-c3ncc(-c4cccs4)c4nsnc34)s2)cc2cc3occc3cc21,8192,1.8749872996733168,2.157678171021388
COc1cn(C)c2c(SC)c3c(OC)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)n(C)c3c(C)c12,16384,1.6355546820597335,7.460362632951624
COc1cn(C)c(-c2cnc(-c3c(F)c(F)c(-c4cc(F)c(-c5sccc5F)s4)n3C)c3nn(C)nc23)c1OC,16384,2.8209191403084337,4.628490778001305
COc1c2cc(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)s3)n(C)c2c(F)c2ccn(C)c12,16384,1.7542352462190982,1.8663567113260093
Cn1cccc1-c1ccc(-c2ccc(-c3cnc(-c4ccc(-c5ccc(-c6cccn6C)n5C)s4)c4nsnc34)s2)o1,16384,1.8457816565805882,4.093459122979159
COc1cn(C)c2c(-c3ccccc3)c3c(F)c(-c4ncc(-c5c(F)c6c(-c7ccccc7)c7c(c(F)c(-c8nccc9nonc89)n7C)c(-c7ccccc7)c6n5C)c5nonc45)n(C)c3c(-c3ccccc3)c12,16384,1.7908663405200667,6.631010117087041
COc1cn(C)c(-c2cnc(-c3c(OC)c(F)c(-c4c(F)c5c(C)c6c(c(F)cn6C)c(C)c5n4C)n3C)c3nn(C)nc23)c1OC,16384,2.828635257587571,5.820995315440196
COc1ccc2nsnc2c1-c1c(F)c2occ(OC)c2n1C,16384,2.585679726617689,3.2148980089545476
CSc1cc(-c2c3c(F)c(-c4nccc5nonc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3c(F)cn(C)c23)cc(SC)c1SC,16384,2.1717014909013197,4.147688763144665
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc5c(SC)c6sccc6c(SC)c5s4)n3C)c3nn(C)nc23)c1OC,16384,2.9079379367908804,5.1796158437085555
CSc1c2ccn(C)c2c(C)c2cc(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)o3)n(C)c12,16384,1.7831311057833434,2.937476912158438
Cc1c2ccn(C)c2c(C)c2cc(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)o3)oc12,16384,1.920555909505823,3.080152240103424
Cc1cn(C)c2c(C)c3c(C)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(C)c12,16384,1.9323680725690173,3.634342575999817
CN1[N]c2c(-c3c(F)c(F)cn3C)cnc(-c3c(F)c(F)c(-c4ccc(-c5cccs5)s4)n3C)c2[N]1,16384,2.8507415435461607,7.449476417058524
COc1cc(-c2ccc(-c3ncc(-c4cccs4)c4nsnc34)s2)n(C)c1-c1c(F)ccn1C,16384,1.9350397783622089,3.5195868638386623
COc1ccn(C)c1-c1c(OC)cc(-c2sc(-c3ncc(-c4scc(C)c4C)c4nsnc34)c(SC)c2SC)n1C,16384,1.92498474330433,2.824677776613849
Cn1c(-c2nccc3nonc23)ccc1-c1cc2c(-c3ccccc3)c3c(ccn3C)c(-c3ccccc3)c2n1C,16384,2.134143838402498,3.6155685779738005
CSc1c2c(F)c(-c3c(C)c(C)c(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n3C)n(C)c2c(C)c2c(F)cn(C)c12,16384,2.955349422095764,3.434193017035695
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(SC)c6c(F)csc6c(SC)c5c4F)n3C)c3c2[N]N(C)[N]3)c1OC,16384,2.9894806771235682,6.933959366608121
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4c(F)c5cc6c(cc5n4C)c(C)cn6C)n3C)c3nn(C)nc23)c1C,16384,2.919026738668076,3.5230750503452906
COc1c(OC)c(-c2c(SC)c3c(SC)c4c(c(SC)cn4C)c(SC)c3n2C)n(C)c1-c1ncc(-c2c(F)c(F)cn2C)c2nn(C)nc12,16384,2.7166474754715884,10.058710107107931
CSc1c2c(C)cn(C)c2c(F)c2c(C)c(-c3sc(-c4ncc(-c5scc(C)c5C)c5nsnc45)c(C)c3C)n(C)c12,16384,1.8931753356343959,1.286794802067639
COc1c2c(C)c(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)s3)n(C)c2c(OC)c2c(F)cn(C)c12,16384,1.7192813976379915,2.2083121819686595
Cn1nc2ccnc(-c3c(F)c4c(F)c5c(c(F)cn5C)c(F)c4n3C)c2n1,16384,2.876311956197419,2.7689559354750535
COc1cn(C)c2cc3c(OC)c(-c4sc(-c5ncc(-c6cccs6)c6nsnc56)c(SC)c4SC)n(C)c3cc12,16384,1.7158209401798323,2.621275692614389
COc1c(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)n(C)c2cc3c(C)cn(C)c3cc12,16384,2.6964921408346085,2.7453878077503715
Cc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4c3[N]N(C)[N]4)n2C)sc2c(C)c3c(F)csc3c(C)c12,16384,2.989850081141216,8.33553623647365
COc1csc(-c2cnc(-c3sc(-c4c(C)c5cc6c(cc5n4C)c(C)cn6C)c(SC)c3SC)c3nsnc23)c1OC,16384,1.7364562046873984,2.501305842928248
CSc1c2cc(-c3c(C)c(C)c(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n3C)n(C)c2c(SC)c2ccoc12,16384,2.8568261627658713,4.485861779176157
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(C)c5c(SC)c6c(c(C)cn6C)c(OC)c5n4C)n3C)c3nn(C)nc23)c1OC,16384,2.87078609883716,5.219876124070661
COc1csc(-c2cnc(-c3sc(-c4cc5c(SC)c6c(ccn6C)c(SC)c5n4C)c(OC)c3OC)c3nsnc23)c1OC,16384,1.8914002071186964,3.462300526672087
COc1c(-c2c(SC)c(SC)c(-c3ncc(-c4c(SC)c(SC)cn4C)c4nn(C)nc34)n2C)n(C)c2cc3c(C)cn(C)c3cc12,16384,2.704113703776656,5.667940705288937
CSc1cc(-c2c3ccn(C)c3c(-c3cc(F)c(F)c(F)c3)c3cc(-c4nccc5nonc45)n(C)c23)cc(SC)c1SC,16384,2.2831413620758148,4.133726773072446
COc1c(-c2nccc3nsnc23)n(C)c2c(C)c3c(F)cn(C)c3c(C)c12,16384,1.912658381541568,2.1654957793332725
COc1cn(C)c(-c2cnc(-c3c(OC)c(F)c(-c4sc5cc(C)c6cc5c4c(F)cs6)n3C)c3nn(C)nc23)c1OC,16384,3.013901345788921,5.9886619446089595
COc1c2c(F)cn(C)c2c(C)c2c(F)c(-c3nccc4nsnc34)n(C)c12,16384,2.001217431970637,1.896792415042611
COc1c(OC)c(-c2c(SC)c3c(F)c4c(c(SC)cn4C)c(F)c3n2C)n(C)c1-c1ncc(-c2c(F)c(F)cn2C)c2nn(C)nc12,16384,2.6194433052913664,10.661231564633441
Cc1csc(-c2cnc(-c3sc(-c4c5ccoc6cc5c(cc6C)n4C)c(C)c3C)c3nsnc23)c1C,16384,2.07187145828086,2.9335508476682737
Cc1cc(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4nn(C)nc34)n2C)n(C)c1-c1c(F)ccn1C,16384,2.8914779260092787,10.850510746840778
COc1c2c(C)c(-c3ccc(-c4ncc(-c5cccn5C)c5c4[N]N(C)[N]5)o3)n(C)c2c(OC)c2c(C)cn(C)c12,16384,2.422434082122893,6.105390122670238
COc1c2c(C)c(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)n3C)n(C)c2c(SC)c2c(C)cn(C)c12,16384,1.767100163850605,2.4880253545864934
CSc1c2c(F)c(-c3ncc(-c4c(F)c5c(C)c6c(c(F)c(-c7nccc8nonc78)n6C)c(F)c5n4C)c4nonc34)n(C)c2c(SC)c2c(F)cn(C)c12,16384,2.0483028483216197,4.702766327944971
Cc1cnn(C)c1-c1c(C)cc(-c2nccc3nonc23)n1C,16384,2.3788531056106055,3.9968425551959896
COC1=CC(OC)=C(c2c(C)ccc3nn(C)nc23)N(C)c2ccoc21,16384,3.6161500580817405,3.1503071612498634
COc1c(OC)c(-c2ncc(-c3c(F)c(F)cn3C)c3nn(C)nc23)n(C)c1-c1cc(C)c(-c2sccc2C)s1,16384,2.8289988562860464,7.565562825159263
CSc1cc(-c2c3cc(-c4nccc5nsnc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3ccn(C)c23)cc(SC)c1SC,16384,2.124595332797291,2.5143522663817706
COc1c2scc(SC)c2c(SC)c2sc(-c3c(C)c(C)c(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n3C)c(SC)c12,16384,3.1116232269521276,3.3106610053820393
Cc1cc(-c2c3cc(-c4nccc5nsnc45)n(C)c3c(-c3cc(C)c(C)c(C)c3)c3ccn(C)c23)cc(C)c1C,16384,2.0123808591196295,1.8476243795107752
COc1c2sc(-c3c(SC)c(SC)c(-c4ncc(-c5c(SC)c(SC)cn5C)c5nn(C)nc45)n3C)c(F)c2c(SC)c2scc(F)c12,16384,3.0290097960169313,5.621643899977836
Cn1nc2c(-c3cccn3C)cnc(-c3c(F)c(F)c(-c4sc5cc6c(F)csc6cc5c4F)n3C)c2n1,16384,3.0912432630373456,5.212133458584031
COc1csc(-c2cnc(-c3c(OC)c(OC)c(-c4c(SC)c5c(C)c6c(c(SC)cn6C)c(C)c5n4C)n3C)c3nsnc23)c1OC,16384,1.7363249041586872,3.113589336657232
COc1cn(C)c(-c2cnc(-c3sc(-c4sc5c(OC)c6c(F)csc6c(OC)c5c4F)c(OC)c3OC)c3nn(C)nc23)c1OC,16384,2.99908538403533,6.063133382775288
CSc1csc(-c2cnc(-c3sc(-c4c(F)c5cc6c(cc5n4C)c(F)cn6C)c(SC)c3SC)c3nsnc23)c1SC,16384,2.0022276131631758,2.1384292660720168
COc1c2sc(-c3ccc(-c4ncc(-c5cccn5C)c5nn(C)nc45)n3C)c(C)c2c(SC)c2scc(C)c12,16384,3.0188035028978164,5.374068622248006
CSc1csc(-c2cnc(-c3sc(-c4ccc(-c5cccn5C)n4C)c(SC)c3SC)c3nsnc23)c1SC,16384,2.2877451091407095,1.4741862098439817
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(F)c6c(F)csc6c(C)c5c4F)n3C)c3nn(C)nc23)c1OC,16384,2.9895436769456802,6.9509133900353675
CNc1ccn(C)c1-c1c(OC)cc(-c2ccc(-c3ncc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8ncc(-c9c(OC)c(OC)cn9C)c9nsnc89)c(OC)c7OC)n6C)n5C)c(OC)c4OC)c4nsnc34)s2)n1C,16384,2.0796212707440325,4.934469000091798
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4sc5c(F)c6c(F)csc6c(C)c5c4F)n3C)c3nn(C)nc23)c1C,16384,3.0847356830347383,3.9902929439406782
Cc1c(-c2ccc(-c3ncc(-c4cccs4)c4nsnc34)n2C)n(C)c2cc3ccn(C)c3cc12,16384,1.8281242800722548,2.1976336866165194
Cn1nc2c(-c3cccn3C)cnc(-c3ccc(-c4cc5cc6sccc6cc5s4)s3)c2n1,16384,2.9097148175361753,5.470673617455437
COc1cn(C)c(-c2cc(OC)c(-c3ncc(-c4c(OC)c5c(OC)c6c(c(F)c(-c7nccc8nsnc78)n6C)c(OC)c5n4C)c4nsnc34)n2C)c1OC,16384,1.8598561746549807,4.269745118289719
CSc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4nn(C)nc34)n2C)n(C)c2c(SC)c3c(C)cn(C)c3c(SC)c12,16384,2.6122637957484613,10.114591273497913
Cn1nc2c(-c3cccn3C)cnc(-c3c(F)c(F)c(F)n3C)c2n1,16384,2.854909021896005,5.016564069306563
Cc1cn(C)c2c(F)c3c(C)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)o4)n(C)c3c(F)c12,16384,2.621655802180801,5.145708846103629
CSc1c2c(F)c(-c3sc(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)c(C)c3C)n(C)c2c(SC)c2c(F)cn(C)c12,16384,2.8678394873602273,3.957742668760604
COc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4nn(C)nc34)n2C)n(C)c2c(F)c3c(C)cn(C)c3c(F)c12,16384,2.4949554456058083,10.107521870141317
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc5cc6occc6cc5s4)n3C)c3nn(C)nc23)c1OC,16384,2.915938582989226,5.0574490305555315
CSc1cn(C)c(-c2cnc(-c3sc(-c4cc(F)c(-c5c(F)ccn5C)n4C)c(SC)c3SC)c3nn(C)nc23)c1SC,16384,2.9833767205684376,7.83677848837272
CSc1cn(C)c(-c2cnc(-c3sc(-c4c(F)c5c(SC)c6c(c(F)cn6C)c(F)c5n4C)c(SC)c3SC)c3nn(C)nc23)c1SC,16384,2.80255920351098,5.63759483748524
CSc1c2c(F)c(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)o3)n(C)c2c(C)c2c(F)cn(C)c12,16384,2.0982446005714346,1.8551284714681744
COc1cc(-c2c(OC)c(C3=C(c4cc(-c5cc(OC)c(OC)c(OC)c5)c5nn(C)nc5c4F)N3C)c(-c3cc(OC)c(OC)c(OC)c3)c3c2c(F)cn3C)cc(F)c1F,16384,2.891721974174263,5.227277847869147
COc1c2c(SC)c(-c3ccc(-c4ncc(-c5cccn5C)c5c4[N]N(C)[N]5)n3C)n(C)c2c(OC)c2c(SC)cn(C)c12,16384,2.4304189270455434,5.829171400362117
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4c([N])c5cc6c(cc5n4C)c(SC)cn6C)n3C)c3nn(C)nc23)c1SC,16384,2.8163186422236914,5.930290678758706
COc1csc(-c2cnc(-c3sc(-c4c(F)c5c(C)c6c(c(F)cn6C)c(SC)c5n4C)c(OC)c3OC)c3nsnc23)c1OC,16384,1.8731240047136979,3.7841872030235937
CSc1csc2c(SC)c3c(SC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6nn(C)nc56)n4C)sc3c(SC)c12,16384,3.0505853151705553,9.987829330834794
COc1csc(-c2cnc(-c3sc(-c4c(OC)c5c(OC)c6c(c(F)cn6C)c(OC)c5n4C)c(OC)c3OC)c3nsnc23)c1OC,16384,1.7186397387380399,2.2921478664533854
COc1c(-c2ccc(-c3ncc(-c4ccco4)c4c3[N]O[N]4)s2)n(C)c2c(OC)c3c(C)cn(C)c3c(OC)c12,16384,1.9491251010595967,4.113688848111867
COc1ccsc1-c1sc(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)cc1OC,16384,2.547849966347846,4.504080599124617
CSc1cc(-c2c3c(F)c(-c4ncc(-c5c(F)c6c(SC)c7c(c(F)c(-c8nccc9nsnc89)n7C)c(C)c6n5C)c5nonc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3c(C)cn(C)c23)cc(SC)c1SC,16384,2.0057120642182293,5.228843270195063
COc1csc2cc3c(F)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)sc3cc12,16384,3.0093292277126102,5.32834212871693
COc1csc2c(C)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)sc3c(C)c12,16384,2.973236699203481,5.6995989938213345
Cn1cc(F)c2cc3c(cc21)c(F)c(-c1ccc(-c2ncc(-c4cccs4)c4nsnc24)o1)n3C,16384,2.014790954458331,1.582783485508303
COc1cc(-c2ccc(-c3c(SC)ccc4nc(SC)cnc34)o2)n(C)c1,16384,2.7104692258857215,1.9041315447578702
CSc1cn(C)c2c(-c3ccccc3)c3c(SC)c(-c4nc5cccc(-c6c(F)ccc7nn(C)nc67)c5o4)n(C)c3c(-c3ccccc3)c12,16384,2.9652521815356248,4.459287629040323
CSc1c(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)sc2cc3c(C)csc3cc12,16384,3.0957686693870556,2.971576585124813
Cn1cc(F)c2c(F)c3c(c(F)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)o4)n3C)c(F)c21,16384,2.0117106150788593,1.4358378948353367
CSc1c2sc(-c3ccc(-c4ncc(-c5cccn5C)c5nn(C)nc45)n3C)c(F)c2c(SC)c2scc(F)c12,16384,3.032109381675692,5.585601108694211
Cn1nc2c(-c3cccn3C)cnc(-c3c(F)c(F)c(-c4cc5c(F)c6occc6c(F)c5s4)n3C)c2n1,16384,3.0685989846163944,5.309631977741402
COc1cn(C)c2c(SC)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6c5[N]N(C)[N]6)n4C)n(C)c3c(OC)c12,16384,2.6318787035258673,6.289567357256667
COc1cn(C)c2c(F)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)n(C)c3c(F)c12,16384,2.7581879297007346,5.327127506357031
COc1cn(C)c2c(F)c3c(OC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(F)c12,16384,2.0284348607977316,4.367053482145619
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc5c(C)c6sccc6c(C)c5s4)n3C)c3nn(C)nc23)c1OC,16384,2.8848351489814306,4.960750723096118
COc1cn(C)c(-c2cnc(-c3c(OC)c(C)c(-c4sc5c(F)c6c(F)csc6c(F)c5c4F)n3C)c3nn(C)nc23)c1OC,16384,2.964625956675575,6.386713774146959
CSc1c2sc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5c4[N]N(C)[N]5)n3C)c(F)c2c(SC)c2scc(C)c12,16384,3.042800279165434,8.41776336301974
COc1cn(C)c2cc3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)o4)n(C)c3cc12,16384,2.5393483351072725,5.2126538721034015
COc1c(-c2cc(F)cc3nn(C)nc23)n(C)c2c(OC)coc12,16384,3.2653953096367974,3.830032052683957
COc1coc(-c2cnc(-c3c(C)c(C)c(-c4cc5c(OC)c6c(ccn6C)c(OC)c5n4C)n3C)c3nsnc23)c1OC,16384,1.804848691276317,3.614468832178995
COc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4nn(C)nc34)n2C)sc2c(OC)c3c(F)csc3c(F)c12,16384,2.965430355014368,9.67553044657118
CSc1nc2cc(F)cc(-c3ccc(-c4cccn4C)n3C)c2nc1SC,16384,3.083483774173943,2.742386188827851
CSc1c(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)sc2cc3c(F)csc3cc12,16384,3.0771179895436407,5.287801533717325
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4c(SC)c5c(F)c6c(c(SC)cn6C)c(F)c5n4C)n3C)c3nn(C)nc23)c1SC,16384,2.6760703217332638,5.739538976812612
COc1cn(C)c2c(C)c3c(OC)c(-c4ccc(-c5ncc(-c6cccs6)c6c5[N]O[N]6)s4)n(C)c3c(C)c12,16384,1.8897544976431913,5.104259126772399
