SMILES,Group,Gap,Dip
COc1cn(C)c2c(OC)c3c(OC)c(-c4sc(-c5ncc(-c6c(SC)c(SC)cn6C)c6nn(C)nc56)c(SC)c4SC)n(C)c3c(OC)c12,4096,3.1234681132370126,6.507714646192726
Cc1cc(-c2c3cc(-c4nccc5nonc45)n(C)c3c(-c3cc(C)c(C)c(C)c3)c3c(C)cn(C)c23)cc(C)c1C,4096,2.124595332797291,2.5143522663817706
Cc1ccn(C)c1-c1c(C)cc(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2C)n1C,4096,2.685616303621181,11.391126088928809
COc1cn(C)c(-c2cnc(-c3c(OC)c(SC)c(-c4c(SC)c5c(SC)c6c(c(SC)cn6C)c(SC)c5n4C)n3C)c3nn(C)nc23)c1OC,4096,2.709894600865498,6.786258955465048
CSc1cn(C)c2c(-c3ccccc3)c3c(C)c(-c4nccc5nsnc45)n(C)c3c(-c3ccccc3)c12,4096,2.7074078721777064,8.555959228424669
COc1cn(C)c2c(SC)c3c(OC)c(-c4c(SC)c(SC)c(-c5ncc(-c6c(SC)c(SC)cn6C)c6nn(C)nc56)n4C)n(C)c3c(SC)c12,4096,1.6695020579024518,6.72062988479761
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(OC)c5c(SC)c6c(c(C)cn6S)c(OC)c5n4C)n3C)c3nn(C)nc23)c1OC,4096,1.4020828331775648,2.503577496162033
CSc1c(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2F)n(C)c2c(C)c3c(F)cn(C)c3c(C)c12,4096,1.7995283674316904,1.6789533237026488
COc1c2ccoc2c(C)c2cc(-c3c(SC)c(SC)c(-c4ncc(-c5c(SC)c(SC)cn5C)c5nn(C)nc45)n3C)sc12,4096,2.2464340147697635,3.997286452718823
Cc1ccn(C)c1-c1c(C)cc(-c2ccc(-c3ncc(-c4ccco4)c4nsnc34)o2)n1C,4096,1.6983316100073786,3.0376639555866034
Cc1cc(-c2cccn2C)oc1-c1c(O)ccc2nsnc12,4096,2.411500416724763,10.679841819446425
COc1c(-c2ccc(-c3ncc(-c4cccs4)c4nsnc34)s2)n(C)c2c(F)c3c(F)cn(C)c3c(F)c12,4096,1.913837915310832,1.2545833968633622
CSc1cn(C)c2c(C)c3c(SC)c(-c4c(C)c(C)c(-c5ncc(-c6c(F)c(F)cn6C)c6nn(C)nc56)n4C)n(C)c3c(C)c12,4096,1.6086399957646933,7.152708280492913
COc1cn(C)c2c(F)c3c(OC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(F)c12,4096,3.04388285561794,5.682018363623323
Cc1cn(C)c2cc3c(C)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)o4)n(C)c3cc12,4096,2.0123808591196295,1.8476243795107752
CSc1cn(C)c2c(C)c3c(SC)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)s4)n(C)c3c(SC)c12,4096,1.9132786002362896,2.5050226254322467
COc1cn(C)c2c(-c3cc(C)c(C)c(C)c3)c3c(F)c(-c4nccc5nsnc45)n(C)c3c(-c3cc(C)c(C)c(C)c3)c12,4096,2.8733537171052097,5.487250997236106
CSc1cn(C)c2c(SC)c3c(SC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)n(C)c3c(C)c12,4096,2.8877206309816703,6.073791647190157
COc1c2c(F)c(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)o3)n(C)c2c(OC)c2c(F)cn(C)c12,4096,2.605690118965598,4.793624772626926
Cc1c2c(F)c(-c3c(F)c(F)c(-c4ncc(-c5ccco5)c5c4[N]O[N]5)n3C)n(C)c2c(C)c2c(F)cn(C)c12,4096,1.9943775469348763,6.597732340091796
COc1c2cc(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)o3)n(C)c2c(OC)c2ccn(C)c12,4096,1.931530722581404,2.7142774417444224
COc1csc2cc3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6c5[N]N(C)[N]6)n4C)sc3cc12,4096,2.7069642866597614,4.15149802970759
Cc1c2ccsc2c(F)c2cc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5nn(C)nc45)n3C)sc12,4096,3.0310033728779513,5.739866854267789
COc1c2sc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5c4[N]N(C)[N]5)n3C)c(F)c2c(SC)c2scc(F)c12,4096,2.0574540115503805,3.297928489103288
Cc1cn(C)c(-c2cnc(-c3sc(-c4ccc(-c5cccn5C)n4C)c(C)c3C)c3nn(C)nc23)c1C,4096,2.7915855168416974,2.7932864236800827
CSc1cc(-c2c3c(F)c(-c4cnc(-c5c(F)c6c(F)c7c(c(F)cn7C)c(F)c6n5C)c5nonc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3c(F)c(-c4nccc5nonc45)n(C)c23)cc(SC)c1SC,4096,2.942165859950448,3.5180642245664306
COc1cn(C)c2c(SC)c3c(C)c(-c4ccc(-c5ncc(-c6cccs6)c6c5[N]O[N]6)n4C)n(C)c3c(SC)c12,4096,3.0093292277126102,5.32834212871693
COc1cn(C)c2c(C)c3c(OC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(C)c12,4096,3.028761270840098,6.302978010182315
COc1c2c(F)c(-c3sc(-c4ncc(-c5scc(F)c5F)c5nsnc45)c(F)c3F)n(C)c2c(F)c2c(SC)cn(C)c12,4096,1.7954967731416969,1.8217565824963344
COc1csc(-c2cnc(-c3sc(-c4cc5c(SC)c6c(ccn6C)c(SC)c5n4C)c(OC)c3OC)c3nsnc23)c1OC,4096,2.7170809487501764,5.2134452201708985
COc1cn(C)c2c(SC)c3c(OC)c(-c4c(C)c(C)c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)n(C)c3c(OC)c12,4096,1.436029057505567,7.107300926340514
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(F)c5cc6c(cc5n4C)c(F)cn6C)n3C)c3nn(C)nc23)c1OC,4096,3.0808258259381516,6.756133273708281
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(F)c6c(OC)csc6c(F)c5c4OC)n3C)c3c2[N]N(C)[N]3)c1OC,4096,2.025121526495257,1.6542190918318491
COc1cn(C)c2c(F)c3c(F)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6nn(C)nc56)n4C)n(C)c3c(F)c12,4096,3.088525290658228,5.430403296827697
Cc1cn(C)c(-c2cnc(-c3sc(-c4c(F)c5c(F)c6c(c(F)cn6C)c(F)c5n4C)c(C)c3C)c3nn(C)nc23)c1C,4096,1.896931864176119,2.7294368946014766
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5cc6c(OC)csc6cc5c4OC)n3C)c3c2[N]N(C)[N]3)c1OC,4096,2.0645231860681386,4.80309801052935
COc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4c3[N]N(C)[N]4)n2C)sc2c(C)c3c(F)csc3c(F)c12,4096,2.872973714534272,5.398111312319074
COc1cn(C)c2c(OC)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)n(C)c3c(OC)c12,4096,2.8445449059414916,4.632438763385507
CSc1cn(C)c2cc3c(SC)c(-c4sc(-c5ncc(-c6cccs6)c6nsnc56)c(C)c4C)n(C)c3cc12,4096,2.0236539133442752,5.57968640721523
COc1cn(C)c2c(SC)c3c(OC)c(-c4c(F)c(F)c(-c5ncc(-c6scc(F)c6F)c6nsnc56)n4C)n(C)c3c(OC)c12,4096,2.0117106150788593,1.4358378948353367
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(OC)c6c(OC)csc6c(OC)c5c4OC)n3C)c3nn(C)nc23)c1OC,4096,3.1334197909921566,3.0273149200588376
Cc1ccn(C)c1-c1c(C)cc(-c2nccc3nn(F)nc23)n1C,4096,2.8171287241100686,5.414656061665337
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(C)c6c(OC)csc6c(C)c5c4C)n3C)c3c2[N]N(C)[N]3)c1OC,4096,2.890940259740097,8.624449283022823
CSc1c(-c2nccc3nonc23)n(C)c2c(-c3ccccc3)c3c(C)cn(C)c3c(-c3ccccc3)c12,4096,2.4764715717221915,4.327035930078054
COc1c(-c2ncc(-c3cccs3)c3nsnc23)sc(-c2c(SC)c3c(SC)c4c(c(SC)cn4C)c(OC)c3n2C)c1OC,4096,2.0348857288938795,3.4438273854486527
COc1cc(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)oc1-c1sccc1OC,4096,2.6095473446620097,5.517357275565086
COc1csc2c(OC)c3c(F)c(-c4c(C)c(C)c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)sc3c(F)c12,4096,1.7419883874575537,2.089363926274662
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4cc5c(C)c6occc6c(C)c5s4)n3C)c3nn(C)nc23)c1C,4096,2.2335139836209383,1.9523918563852694
CSc1cn(C)c2c(F)c3c(F)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)n(C)c3c(C)c12,4096,2.857916188575003,5.283216385142228
Cn1cc(F)c2c(F)c3c(c(F)c(-c4ncc(-c5c(F)c6c7c(F)c(-c8nccc9nonc89)n(C)c7c(F)c(F)c6n5C)c5nonc45)n3C)c(F)c21,4096,2.6370296090518086,5.353177612706502
COc1cc(-c2c(SC)ccn2C)oc1-c1c(OC)cc(-n2cccc2-c2cc(F)c(-c3c(O)c(OC)cc4nonc34)n2C)c2nn(C)nc12,4096,2.020791852984278,3.371880028326242
CN1[N]c2c(-c3c(F)c(F)cn3C)cnc(-c3ccc(-c4cc5c(F)c6c(ccn6C)c(F)c5n4C)o3)c2[N]1,4096,1.8115409233559394,1.9810740715311248
COc1csc2cc3c(OC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6c5[N]N(C)[N]6)n4C)sc3cc12,4096,2.1794306844587137,4.630055369530106
CSc1cn(C)c(-c2cnc(-c3sc(-c4c(SC)c5cc6c(cc5n4C)c(SC)cn6C)c(SC)c3SC)c3nn(C)nc23)c1SC,4096,2.9372467212900157,8.444906538637747
CSc1cc(-c2c3cc(-c4nccc5nonc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3ccn(C)c23)cc(SC)c1SC,4096,2.6994186860812373,9.553516299554397
COc1csc(-c2cnc(-c3sc(-c4ccc(-c5cccn5C)n4C)c(OC)c3OC)c3nsnc23)c1SC,4096,2.7397573791573784,5.532576328629449
COc1c(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2F)n(C)c2cc3c(F)cn(C)c3cc12,4096,1.943684779114825,2.2522984051218495
Cc1cn(C)c2c(-c3ccccc3)c3c(F)c(-c4ncc(-c5c(C)c6c(-c7ccccc7)c7c(c(C)c(-c8nccc9nn(C)nc89)n7C)c(-c7ccccc7)c6n5C)c5nn(C)nc45)n(C)c3c(-c3ccccc3)c12,4096,2.960587561737375,5.866629281074203
CSc1cn(C)c2c(C)c3c(SC)c(-c4c(C)c(C)c(-c5ncc(-c6scc(C)c6C)c6nsnc56)n4C)n(C)c3c(C)c12,4096,2.4122883591098137,5.494485097481924
CSc1c2cc(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)n3C)n(C)c2c(SC)c2ccn(C)c12,4096,2.6505245057007474,2.6619013553213433
COc1c2c(F)cn(C)c2c(F)c2c(F)c(-c3nccc4nn(C)nc34)n(C)c12,4096,2.1717014909013197,4.147688763144665
COc1cc(-c2nccc3nonc23)n(C)c1-c1c(F)ccn1C,4096,1.8135759117043573,2.037382023312483
COc1c2c(SC)c(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)o3)n(C)c2c(F)c2c(SC)cn(C)c12,4096,3.4310323205130127,3.655926220433424
COc1cc(-c2ccc(-c3c(OC)ccc4nonc34)o2)n(C)c1,4096,2.0492950153030423,4.922035325662792
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(OC)c5c(SC)c6scc(OC)c6c(SC)c5n4C)n3C)c3nn(C)nc23)c1OC,4096,3.063366681977595,5.3993436969088995
Cc1csc2c(C)c3c(C)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6c5[N]N(C)[N]6)n4C)sc3c(F)c12,4096,2.5922842755594737,10.296507135227506
CSc1c2cc(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)s3)n(C)c2c(SC)c2ccn(C)c12,4096,2.8823314874181007,5.386618295684306
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4cc5cc6occc6cc5s4)n3C)c3nn(C)nc23)c1SC,4096,2.7936804048756443,5.156838363004118
CSc1csc2c(F)c3c(SC)c(-c4c(C)c(C)c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)sc3c(C)c12,4096,2.8650826063045134,8.30302014368693
CSc1c2c(C)c(-c3sc(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)c(C)c3C)n(C)c2c(SC)c2c(F)cn(C)c12,4096,3.1695728325143135,4.180833923184012
COc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4sc5c(F)c6c(OC)csc6c(F)c5c4OC)n3C)c3nn(C)nc23)c1OC,4096,3.093785666368195,6.54717136301717
CSc1c(-c2nccc3nn(C)nc23)n(C)c2c(SC)c3c(F)c(-c4cnc(-c5cc6c(-c7ccccc7)c7c(ccn7C)c(-c7ccccc7)c6n5C)c5nonc45)n(C)c3c(-c3ccccc3)c12,4096,2.7240455679046836,3.838637765539323
COc1c(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2F)n(C)c2c(F)c3c(SC)cn(C)c3c(F)c12,4096,2.5983807155889993,9.792024532783433
COC1=C(OC)c2cc(SC)c(s2)-c2c3cc(c(OC)c2N(C)C(c2ncc(-c4scc(OC)c4OC)c4nsnc24)=C1OC)N(C)C=C3SC,4096,3.114228899095863,3.2673388613266057
Cn1nc2c(-c3cccn3C)cnc(-c3ccc(-c4ccc(-c5ccc(-c6ccco6)o5)s4)n3C)c2n1,4096,1.931778092394426,3.530393072121783
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4cc(C)c(-c5c(C)ccn5C)n4C)n3C)c3nn(C)nc23)c1C,4096,2.266926880997454,6.664356230787987
COc1csc(-c2cnc(-c3c(OC)c(OC)c(-c4c(OC)c5cc6c(cc5n4C)c(OC)cn6C)n3C)c3nsnc23)c1OC,4096,2.966994465655436,10.080520831043811
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4c(F)c5c(C)c6c(c(F)cn6C)c(F)c5n4C)n3C)c3nn(C)nc23)c1C,4096,2.7059586638698883,5.851958574693375
COc1csc(-c2cnc(-c3sc(-c4c(F)c5c(OC)c6c(c(C)cn6C)c(OC)c5n4C)c(OC)c3OC)c3nsnc23)c1OC,4096,3.0050752126348064,5.126772609835793
COc1cc(-c2c3c(F)cn(C)c3c(-c3cc(OC)c(OC)c(SC)c3)c3c(F)c(-c4nccc5nonc45)n(C)c23)cc(OC)c1OC,4096,2.63232316978752,4.647885704841337
CSc1cn(C)c2c(C)c3c(SC)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(F)c4F)n(C)c3c(C)c12,4096,2.5129871532779213,8.362251642642967
Cc1cn(C)c2c(C)c3c(C)c(-c4c(F)c(F)c(-c5ncc(-c6scc(F)c6F)c6nsnc56)n4C)n(C)c3c(C)c12,4096,1.8939322516467283,2.1497387710902833
CN1[N]c2c(-c3cccn3C)cnc(-c3ccc(-c4c(F)c5cc6c(cc5n4C)c(F)cn6C)n3C)c2[N]1,4096,1.7747855411979,1.5628110906616048
COc1cc(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)n(C)c1-c1oncc1C,4096,2.466115764282569,6.992661899743092
Cn1nc2cc(F)c(F)c(-c3oc4cc5c(F)cn(C)c5c(F)c4c3F)c2n1,4096,2.6234751281168913,3.3724422789315325
CSc1c(-c2c(C)c(C)c(-c3ncc(-c4c(C)c(C)cn4C)c4nn(C)nc34)n2C)n(C)c2cc3c(C)cn(C)c3cc12,4096,2.6940718606437097,4.346990221235057
COc1cn(C)c2c(F)c3c(OC)c(-c4ccc(-c5ncc(-c6cccn6C)c6c5[N]N(C)[N]6)n4C)n(C)c3c(OC)c12,4096,2.919026738668076,3.5230750503452906
COc1csc(-c2cnc(-c3sc(-c4c(F)c5c(OC)c6c(c(F)cn6C)c(OC)c5n4C)c(OC)c3OC)c3nn(C)nc23)c1OC,4096,2.9872116028707425,6.4161675446560915
COc1cc2nonc2c(-c2ccc(-c3cc(OC)c(-c4cc(OC)c(-c5ccc(-c6cc(SC)cn6C)o5)c5nn(C)nc45)n3C)n2C)c1OC,4096,3.042800279165434,8.41776336301974
CSc1c(-c2nccc3nsnc23)n(C)c2c(F)c3c(F)c(-c4cnc(-c5c(F)c6c(F)c7c(c(F)cn7C)c(F)c6n5C)c5nonc45)n(C)c3c(C)c12,4096,2.132659376493938,3.011161092403334
COc1cn(C)c2c(C)c3c(OC)c(-c4c(C)c([N])c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)n(C)c3c(C)c12,4096,3.026457627637105,5.50813122818949
Cc1c2cc(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)s3)n(C)c2c(F)c2ccn(C)c12,4096,2.0295087548275466,4.524178391210724
CSc1csc2c(C)c3c(SC)c(-c4c(C)c(C)c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)sc3c(SC)c12,4096,3.0769047081073,6.239090281864634
Cc1c2cc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5nn(C)nc45)n3C)oc2c(F)c2ccoc12,4096,2.8122908424676973,6.777722941468278
COc1c(SC)c(-c2ncc(-c3c(SC)c(SC)cn3C)c3nn(C)nc23)n(C)c1-c1sc2cc3c(OC)csc3cc2c1OC,4096,2.4092097936897385,3.739082412288563
COc1c2c(F)cn(C)c2c(SC)c2c(F)c(-c3c(C)c(C)c(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n3C)n(C)c12,4096,2.8706379139854783,6.255874033352106
CSc1c2c(F)c(-c3cnc(-c4c(F)c5c(C)c6c(c(F)cn6C)c(C)c5n4C)c4nn(C)nc34)n(C)c2c(C)c2c(F)c(-c3nccc4nn(C)nc34)n(C)c12,4096,2.968657173088594,2.8455764369610614
Cc1ccoc1-c1oc(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4c3[N]N(C)[N]4)n2C)cc1C,4096,2.917060762167873,5.215420835699803
COc1cn(C)c(-c2cnc(-c3c(F)c(F)c(-c4c(OC)c5c(C)c6c(c(OC)cn6C)c(C)c5n4C)n3C)c3nn(C)nc23)c1OC,4096,2.874231288631981,5.8125226750645
COc1c2c(C)c(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)s3)n(C)c2c(OC)c2c(C)cn(C)c12,4096,2.3999313614972406,5.784783372790765
Cc1c(-c2nccc3nsnc23)oc2c(C)c3c(F)c(-c4cnc(-c5c(F)c6c(C)c7c(c(F)cn7C)c(C)c6n5C)c5nonc45)n(C)c3c(C)c12,4096,2.622864950714957,11.080707790560066
COc1cc(-c2c3c(C)c(-c4nccc5nonc45)n(C)c3c(-c3cc(OC)c(OC)c(OC)c3)c3c(C)cn(C)c23)cc(OC)c1OC,4096,3.0412983313352675,3.855746177216858
Cc1c2c(F)c(-c3ncc(-c4c(F)c5c(C)c6c(c(F)c(-c7nccc8nonc78)n6C)c(F)c5n4C)c4nn(C)nc34)n(C)c2c(C)c2c(F)cn(C)c12,4096,2.549417148244253,5.146773273849134
COc1cc2nonc2c(-c2c(SC)c3c(c(F)cn3C)n2C)c1OC,4096,1.365753638564787,6.012641425357529
COc1cn(C)c(-c2cnc(-c3c(OC)c(F)c(-c4sc5cc6c(C)csc6cc5c4C)n3C)c3nn(C)nc23)c1OC,4096,3.0159919222827622,5.83401508758355
CSc1cn(C)c2c(SC)c3c(SC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(C)c12,4096,2.767896218166352,5.382536642768761
CSc1c2ccn(C)c2c([N])c2cc(-c3ccc(-c4ncc(-c5cccn5C)c5c4[N]N(C)[N]5)n3C)n(C)c12,4096,2.766736012776316,4.2414712085819835
Cn1cc(F)c2c(-c3ccccc3)c3c(c(F)c(-c4ncc(-c5c(F)c6c(-c7ccccc7)c7c(c(F)c(-c8nccc9nonc89)n7C)c(-c7ccccc7)c6n5C)c5nsnc45)n3C)c(-c3ccccc3)c21,4096,1.7308303823485056,3.3889883167816426
Cc1c(-c2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cn4C)c4nn(C)nc34)n2C)sc2cc3c(F)csc3cc12,4096,2.6121474350801233,6.523011317911676
COc1c(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)sc2cc3c(F)csc3cc12,4096,2.462331626431263,6.432902438261359
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(SC)c6c(OC)csc6c(SC)c5c4OC)n3C)c3nn(C)nc23)c1OC,4096,1.7186397387380399,2.2921478664533854
COc1c2c(SC)c(-c3sc(-c4ncc(-c5scc(C)c5C)c5nsnc45)c(C)c3C)n(C)c2c(SC)c2c(SC)cn(C)c12,4096,2.7173355808923896,5.531339363205199
Cn1cc(F)c2c(F)c3c(c(F)c(-c4ncc(-c5c(F)c6c(F)c7c(c(F)c(-c8nccc9nsnc89)n7C)c(-c7ccccc7)c6n5C)c5nsnc45)n3C)c(F)c21,4096,2.056895419701796,2.5071587090143437
Cc1cn(C)c(-c2cnc(-c3c([N])c(C)c(-c4cc5c(C)c6sccc6c(C)c5s4)n3C)c3nn(C)nc23)c1C,4096,3.068701845031348,4.160284968492216
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(SC)c5c(OC)c6c(c(SC)cn6C)c(OC)c5n4C)n3C)c3c2[N]N(C)[N]3)c1OC,4096,1.6133570097528014,2.4562762839757433
Cc1c(-c2ccc(-c3ncc(-c4cccs4)c4nsnc34)s2)n(C)c2cc3c(F)cn(C)c3cc12,4096,2.9107678478142587,10.463358531745307
COc1c(-c2nccc3nsnc23)n(C)c2c(-c3ccccc3)c3c(F)cn(C)c3c(-c3ccccc3)c12,4096,1.9706409108538623,4.507259148864895
COc1c(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)sc2c(SC)c3ccoc3c(SC)c12,4096,2.848449442892198,3.4771723459505606
COc1csc(-c2cnc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7cnc(-c8sc(-c9ccc(-c%10cccn%10C)n9C)c(OC)c8OC)c8nsnc78)c(F)c6F)n5C)n4C)c(OC)c3OC)c3nsnc23)c1OC,4096,2.730591909958398,4.329711167041783
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4sc5c(OC)c6c(F)csc6c(SC)c5c4F)n3C)c3nn(C)nc23)c1OC,4096,2.5726025360331177,4.556508278829037
COc1cc(-c2c3c(SC)c(-c4nccc5nonc45)n(C)c3c(-c3cc(F)c(F)c(F)c3)c3c(S)cn(C)c23)cc(OC)c1OC,4096,2.5899754476255725,3.969846530410227
COc1ccsc1-c1sc(-c2c(OC)c(OC)c(-c3ncc(-c4scc(OC)c4OC)c4nsnc34)n2C)cc1OC,4096,2.5914226902304955,9.538590500508093
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc(SC)c(-c5c(OC)cnn5C)n4C)n3C)c3nn(C)nc23)c1OC,4096,2.7609343739023475,5.602854189310436
COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4cc(F)c(-c5occc5[N])o4)n3C)c3nn(C)nc23)c1OC,4096,2.3561212433129337,3.406494865079836
CSc1cc(-c2c3cc(-c4nccc5nsnc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3ccn(C)c23)cc(SC)c1SC,4096,1.7782158561681711,2.2389998513228964
COC1=C(c2c(SC)ccn2C)N(C)c2c3ncc(c2F)N(C)C(=C1)c1sc-3c(SC)c1F,4096,1.9352863429537461,2.914513454947187
COc1cc2nsnc2c(-c2c(OC)c3occc3n2C)c1OC,4096,3.5193364425810905,0.48572669855894784
CSc1cn(C)c(-c2cnc(-c3sc(-c4cc5c(SC)c6c(c(SC)cn6C)c(SC)c5n4C)c(SC)c3SC)c3nn(C)nc23)c1SC,4096,2.2015538477735115,3.378022408366956
COc1cn(C)c(-c2cnc(-c3sc(-c4cc5c(F)c6sccc6c(OC)c5s4)c(SC)c3OC)c3nn(C)nc23)c1OC,4096,2.503983662925048,3.8350284672726818
CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4sc5cc6c(C)csc6cc5c4SC)n3C)c3nn(C)nc23)c1SC,4096,1.8434500053521086,2.9478261642132435
Cc1cc(-c2c3ccn(C)c3c(-c3cc(F)c(F)c(F)c3)c3cc(-c4nccc5nsnc45)n(C)c23)cc(C)c1C,4096,1.8687172977928703,2.657032392972263
CSc1cc(-c2c3c(SC)c(-c4nccc5nonc45)n(C)c3c(-c3cc(SC)c(SC)c(SC)c3)c3c(C)cn(C)c23)cc(SC)c1SC,4096,2.7294491744075833,5.648135798848607
CSc1csc2c(C)c3c(SC)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)s4)sc3c(C)c12,4096,1.9910270284551896,3.9230582706686126
COc1cn(C)c2c(OC)c3c(OC)c(-c4c(C)c(C)c(-c5ncc(-c6c(C)c(C)cn6C)c6nn(C)nc56)n4C)n(C)c3c(SC)c12,4096,2.5523650564680445,5.552384481324767
Cn1cc(F)c2c(F)c3c(c(F)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)o4)n3C)c(F)c21,4096,2.026200503847894,4.7847773814214305
COc1cn(C)c2c(SC)c3c(OC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)s4)n(C)c3c(SC)c12,4096,2.8563735876885277,7.896456403863983
Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4c(F)c5cc6c(cc5n4C)c(F)cn6C)n3C)c3nn(C)nc23)c1[N],4096,2.0128096897239725,5.644168977707296
COc1csc2c(F)c3c(OC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6c5[N]N(C)[N]6)n4C)sc3c(C)c12,4096,1.9380251907137112,2.4655907633293617
COc1c(-c2cnc(-c3c(C)c4c(-c5ccccc5)c5c(c(F)cn5C)c(-c5ccccc5)c4n3C)c3nonc23)n(C)c2c(-c3ccccc3)c3c(F)c(-c4nccc5nsnc45)n(C)c3c(-c3ccccc3)c12,4096,2.3612037956253658,6.023493710417303
COc1csc2c(SC)c3c(F)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6c5[N]N(C)[N]6)n4C)sc3c(SC)c12,4096,1.7423246225842808,1.693141781987156
Cc1cc(-c2c3c(C)c(-c4nccc5nsnc45)n(C)c3c(-c3cc(C)c(C)c(C)c3)c3c(F)cn(C)c23)cc(C)c1C,4096,3.0394118662071077,8.595704890713717
